ID,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_MT,NU_NOTA_REDACAO
8467,538.1,636.1,648.2,640.0
8468,478.6,607.5,619.4,580.0
8469,489.7,631.0,669.2,560.0
8470,485.8,604.2,506.2,460.0
8471,502.8,637.0,566.9,760.0
8472,415.1,422.9,485.9,380.0
8473,412.6,546.0,582.7,360.0
8474,486.1,545.1,554.1,620.0
8475,554.5,624.2,433.7,420.0
8476,456.4,451.3,412.9,260.0
8477,499.1,579.4,509.5,420.0
8478,458.8,513.2,492.5,640.0
8479,517.7,593.8,531.6,500.0
8480,499.6,637.9,545.6,440.0
8481,518.5,435.5,543.0,0.0
8482,561.6,626.4,474.6,320.0
8483,426.4,598.6,453.1,260.0
8484,483.2,641.1,546.8,560.0
8485,441.8,599.7,391.1,0.0
8486,556.0,660.6,615.7,400.0
8487,387.7,580.5,516.5,240.0
8488,408.0,450.7,400.3,0.0
8489,423.7,486.3,425.8,300.0
8490,622.7,617.2,667.2,880.0
8491,394.8,556.7,490.1,360.0
8492,385.3,530.9,482.0,380.0
8493,414.7,414.8,439.3,320.0
8494,544.7,478.1,542.4,520.0
8495,428.8,482.9,401.4,380.0
8496,393.0,579.9,454.4,320.0
8497,628.7,674.8,544.3,840.0
8498,551.8,649.4,557.4,360.0
8499,631.3,654.4,615.2,740.0
8500,515.9,620.5,490.0,520.0
8501,442.1,609.8,506.4,500.0
8502,0.0,605.3,0.0,360.0
8503,496.3,512.9,610.0,600.0
8504,570.8,626.5,649.5,640.0
8505,675.1,662.9,694.1,680.0
8506,389.2,446.0,496.6,360.0
8507,534.7,662.7,684.5,380.0
8508,495.3,619.6,466.9,620.0
8509,403.4,518.4,680.3,620.0
8510,437.8,482.2,527.5,420.0
8511,474.1,630.9,515.8,360.0
8512,526.3,580.3,447.2,640.0
8513,451.1,448.7,404.4,340.0
8514,408.8,504.5,429.8,340.0
8515,455.0,642.8,669.6,600.0
8516,511.5,640.8,433.0,600.0
8517,524.7,575.6,383.0,500.0
8518,390.6,451.3,407.4,260.0
8519,399.5,598.9,584.8,440.0
8520,431.2,500.9,434.6,200.0
8521,563.1,422.1,425.2,680.0
8522,399.9,432.4,406.8,260.0
8523,575.6,601.9,665.4,640.0
8524,404.9,600.7,459.7,420.0
8525,433.9,565.8,420.3,360.0
8526,631.3,660.4,802.1,560.0
8527,561.9,660.5,679.1,640.0
8528,418.2,557.5,509.0,520.0
8529,448.5,564.1,428.1,340.0
8530,422.7,526.2,504.7,320.0
8531,450.3,621.3,543.1,540.0
8532,541.5,469.0,418.6,360.0
8533,429.3,595.4,579.3,640.0
8534,447.3,581.8,427.5,340.0
8535,532.8,595.9,526.2,400.0
8536,563.3,657.6,665.6,640.0
8537,552.0,602.7,590.5,580.0
8538,405.9,505.4,446.9,360.0
8539,531.6,617.6,622.0,520.0
8540,575.1,637.3,428.1,480.0
8541,495.3,621.5,629.5,700.0
8542,649.6,686.9,674.7,800.0
8543,459.4,642.3,632.1,360.0
8544,460.3,636.7,398.3,920.0
8545,483.8,632.0,425.0,560.0
8546,475.4,479.5,440.7,320.0
8547,404.1,402.6,438.7,320.0
8548,636.3,631.0,577.0,480.0
8549,455.5,598.3,552.8,440.0
8550,570.2,649.2,600.9,780.0
8551,471.3,492.4,469.5,620.0
8552,416.8,481.4,573.7,560.0
8553,380.0,529.3,456.8,580.0
8554,466.9,585.4,594.7,560.0
8555,486.5,456.7,512.9,640.0
8556,473.8,619.2,632.8,780.0
8557,479.9,570.1,425.3,0.0
8558,459.9,565.1,456.5,580.0
8559,518.2,417.2,659.1,560.0
8560,523.6,612.5,503.6,760.0
8561,446.5,595.5,492.5,360.0
8562,416.2,435.9,418.2,340.0
8563,516.5,619.7,531.1,540.0
8564,469.9,635.4,586.8,360.0
8565,597.3,666.0,702.9,460.0
8566,706.3,738.3,777.5,780.0
8567,449.1,567.6,496.2,340.0
8568,441.9,615.3,562.3,540.0
8569,427.7,511.9,405.3,320.0
8570,415.0,590.5,590.2,360.0
8571,444.8,570.2,550.3,340.0
8572,489.7,587.0,459.6,360.0
8573,505.5,537.0,454.2,760.0
8574,666.9,651.0,711.1,940.0
8575,473.8,615.1,468.4,480.0
8576,471.4,614.2,403.2,480.0
8577,523.0,637.9,594.6,620.0
8578,403.5,651.9,511.9,580.0
8579,488.6,575.3,612.0,500.0
8580,699.6,665.6,778.1,540.0
8581,446.1,458.8,465.0,300.0
8582,580.4,599.1,583.5,580.0
8583,568.4,651.4,583.5,560.0
8584,425.3,408.7,421.9,400.0
8585,645.2,676.7,748.8,860.0
8586,518.8,426.4,452.6,500.0
8587,430.9,570.0,449.7,380.0
8588,383.8,462.0,397.2,340.0
8589,486.6,459.1,479.4,400.0
8590,486.3,551.0,577.6,280.0
8591,616.5,664.8,655.4,620.0
8592,608.7,570.8,668.4,460.0
8593,425.6,625.0,499.3,440.0
8594,367.4,536.6,417.1,320.0
8595,502.4,529.5,539.2,580.0
8596,419.3,522.0,460.9,320.0
8597,520.0,524.5,495.3,280.0
8598,475.4,627.1,524.5,340.0
8599,510.0,613.3,413.7,560.0
8600,637.6,655.8,683.5,820.0
8601,509.3,623.7,576.0,600.0
8602,563.4,621.4,617.4,340.0
8603,454.4,557.5,518.9,440.0
8604,480.5,439.3,422.6,580.0
8605,421.4,498.4,440.4,280.0
8606,426.6,592.5,603.7,520.0
8607,528.5,622.8,483.9,520.0
8608,433.2,595.7,554.8,0.0
8609,413.0,623.0,561.0,560.0
8610,421.0,598.9,692.3,360.0
8611,482.0,633.8,533.9,600.0
8612,578.8,436.2,535.4,640.0
8613,590.8,645.4,566.5,700.0
8614,530.6,619.5,737.2,600.0
8615,522.5,554.3,474.1,740.0
8616,513.6,570.4,598.9,380.0
8617,486.3,601.7,664.3,360.0
8618,573.6,648.9,637.0,580.0
8619,439.3,483.1,585.8,320.0
8620,385.6,404.4,401.2,0.0
8621,382.1,473.9,409.0,260.0
8622,451.5,619.4,469.2,360.0
8623,502.1,475.8,422.3,640.0
8624,555.7,693.6,672.7,880.0
8625,483.6,660.2,507.6,420.0
8626,529.8,432.7,422.6,480.0
8627,429.8,473.6,544.5,300.0
8628,461.3,620.0,581.5,300.0
8629,543.4,656.1,633.2,300.0
8630,386.8,400.7,442.1,580.0
8631,501.5,564.1,436.0,0.0
8632,602.3,693.7,741.7,760.0
8633,560.3,600.5,554.9,360.0
8634,518.3,590.1,546.6,580.0
8635,449.5,463.3,555.5,380.0
8636,470.5,586.4,501.5,620.0
8637,491.3,465.1,487.6,340.0
8638,381.5,624.1,420.7,480.0
8639,430.5,630.9,458.0,720.0
8640,395.0,503.0,523.4,580.0
8641,530.9,660.8,738.2,600.0
8642,634.7,643.1,542.5,760.0
8643,387.5,561.4,385.0,500.0
8644,425.6,594.2,429.0,620.0
8645,561.4,566.4,546.5,380.0
8646,563.0,630.9,684.3,640.0
8647,558.3,692.7,712.7,840.0
8648,500.3,661.9,562.9,620.0
8649,474.9,493.5,412.1,520.0
8650,409.2,537.3,436.5,640.0
8651,436.3,406.5,504.2,260.0
8652,393.5,628.4,638.1,380.0
8653,389.8,459.1,395.2,340.0
8654,513.3,604.0,521.3,360.0
8655,487.4,578.3,438.5,340.0
8656,449.0,543.5,438.5,660.0
8657,567.6,630.6,489.0,840.0
8658,572.5,670.9,677.3,940.0
8659,540.4,620.3,440.5,500.0
8660,377.8,503.8,404.2,380.0
8661,425.9,489.9,483.7,580.0
8662,450.0,586.1,403.9,380.0
8663,508.0,640.2,622.7,780.0
8664,533.9,509.4,513.0,520.0
8665,548.6,661.1,430.7,700.0
8666,412.0,482.3,521.9,580.0
8667,531.7,625.2,667.1,400.0
8668,519.5,600.8,543.1,440.0
8669,427.6,445.6,467.4,480.0
8670,500.3,406.8,491.7,740.0
8671,464.0,567.8,704.5,580.0
8672,528.5,585.3,649.1,840.0
8673,459.5,557.3,410.9,440.0
8674,407.1,573.8,492.9,580.0
8675,488.6,438.0,392.2,380.0
8676,434.4,649.9,614.6,520.0
8677,531.6,652.2,419.8,620.0
8678,520.6,524.4,518.3,480.0
8679,620.2,632.5,628.5,640.0
8680,534.2,662.3,527.8,560.0
8681,475.0,517.7,399.1,260.0
8682,469.8,642.6,464.3,520.0
8683,440.5,610.3,483.1,280.0
8684,395.3,579.8,579.0,820.0
8685,442.2,581.5,439.7,520.0
8686,488.5,629.3,480.4,680.0
8687,446.3,563.1,595.5,600.0
8688,577.7,650.1,474.4,560.0
8689,475.4,504.8,484.9,520.0
8690,619.1,640.6,693.4,640.0
8691,558.6,614.6,499.8,440.0
8692,451.5,460.0,547.2,440.0
8693,440.4,521.4,404.9,320.0
8694,400.4,505.6,466.9,620.0
8695,385.4,558.0,454.0,320.0
8696,516.3,651.7,644.4,800.0
8697,477.1,478.8,406.5,0.0
8698,612.8,656.2,702.5,480.0
8699,461.3,616.0,633.6,560.0
8700,446.8,612.3,593.2,580.0
8701,442.4,616.8,491.2,380.0
8702,452.7,428.0,521.9,580.0
8703,531.9,500.3,622.0,600.0
8704,437.0,576.2,409.7,580.0
8705,494.4,553.6,470.7,580.0
8706,604.7,702.5,633.0,340.0
8707,461.1,618.6,585.4,520.0
8708,452.7,473.6,473.1,520.0
8709,565.5,599.3,517.7,600.0
8710,499.3,577.1,620.9,580.0
8711,569.7,655.9,572.3,660.0
8712,585.5,621.0,536.8,640.0
8713,571.7,648.4,438.4,340.0
8714,604.7,637.9,716.5,700.0
8715,468.6,619.5,642.9,540.0
8716,544.9,511.0,464.2,620.0
8717,545.4,420.4,551.4,0.0
8718,528.0,537.3,514.5,560.0
8719,540.0,618.3,599.8,560.0
8720,448.5,519.3,454.8,400.0
8721,395.5,587.0,370.2,560.0
8722,548.5,533.1,533.1,800.0
8723,459.2,546.9,643.2,300.0
8724,459.8,607.4,479.7,340.0
8725,541.8,585.7,542.3,300.0
8726,603.5,657.9,570.2,620.0
8727,453.9,634.8,556.7,400.0
8728,476.7,525.5,431.0,280.0
8729,477.3,462.9,502.8,240.0
8730,578.3,657.6,676.1,640.0
8731,576.7,586.7,761.1,400.0
8732,616.4,641.0,773.2,660.0
8733,466.7,443.2,520.2,480.0
8734,480.3,609.3,454.2,560.0
8735,510.4,606.9,424.9,660.0
8736,530.8,551.5,434.3,580.0
8737,559.8,549.5,588.2,560.0
8738,453.6,622.6,591.2,640.0
8739,569.3,645.8,508.9,460.0
8740,428.7,492.6,426.5,340.0
8741,443.3,589.7,437.4,580.0
8742,474.6,616.2,601.0,560.0
8743,380.5,468.2,422.3,320.0
8744,413.2,576.3,566.9,520.0
8745,441.9,516.6,428.7,340.0
8746,583.1,626.8,587.3,660.0
8747,665.6,700.0,700.1,940.0
8748,413.3,633.8,643.7,540.0
8749,399.3,445.7,495.9,580.0
8750,536.2,533.6,477.4,520.0
8751,502.8,558.1,472.7,440.0
8752,460.9,578.8,567.0,520.0
8753,470.4,581.1,413.4,680.0
8754,504.1,532.1,429.2,500.0
8755,394.2,467.2,516.6,560.0
8756,406.3,507.0,531.0,0.0
8757,401.8,471.1,516.1,280.0
8758,512.4,401.5,555.8,440.0
8759,576.3,658.7,677.7,640.0
8760,567.2,610.0,399.0,440.0
8761,428.7,623.6,534.5,0.0
8762,430.1,603.6,433.8,440.0
8763,516.4,582.0,497.6,460.0
8764,505.2,544.9,448.8,580.0
8765,571.6,619.8,524.3,540.0
8766,475.6,580.4,448.1,460.0
8767,665.3,722.8,688.1,860.0
8768,420.4,545.8,593.9,500.0
8769,549.6,624.4,514.7,720.0
8770,513.3,643.4,533.2,680.0
8771,424.2,602.6,493.5,360.0
8772,479.3,608.6,511.1,580.0
8773,446.4,603.5,588.4,520.0
8774,471.2,612.9,511.0,680.0
8775,508.1,425.0,462.6,480.0
8776,480.9,614.8,575.8,520.0
8777,449.3,611.6,610.2,580.0
8778,485.0,598.9,443.4,520.0
8779,511.2,610.9,467.8,580.0
8780,410.6,503.7,451.8,360.0
8781,544.4,621.4,678.5,820.0
8782,533.8,589.7,473.1,360.0
8783,466.0,575.6,495.3,320.0
8784,408.8,641.2,558.7,660.0
8785,411.0,471.4,481.2,340.0
8786,463.1,606.9,647.1,320.0
8787,576.9,680.0,547.9,840.0
8788,481.0,596.2,426.4,600.0
8789,437.6,559.8,507.2,580.0
8790,483.1,655.2,611.1,640.0
8791,436.6,573.4,516.5,520.0
8792,487.5,439.9,475.1,500.0
8793,507.8,595.3,537.8,700.0
8794,401.7,484.8,578.8,440.0
8795,412.3,605.6,623.8,480.0
8796,605.9,686.9,691.8,720.0
8797,478.4,519.3,587.4,520.0
8798,498.7,574.1,620.4,420.0
8799,417.6,514.0,400.1,560.0
8800,445.1,542.8,517.6,0.0
8801,371.7,540.6,528.2,560.0
8802,419.8,569.8,508.8,520.0
8803,606.7,665.6,611.6,920.0
8804,404.8,464.2,481.9,260.0
8805,466.6,572.6,482.2,680.0
8806,455.3,432.8,490.8,400.0
8807,433.9,463.5,472.4,740.0
8808,576.9,644.4,758.6,600.0
8809,386.8,594.5,465.7,220.0
8810,589.6,651.6,708.1,800.0
8811,432.8,492.9,467.2,300.0
8812,529.8,508.4,465.7,380.0
8813,484.2,619.1,564.3,660.0
8814,446.3,461.6,493.5,340.0
8815,464.2,520.7,447.2,640.0
8816,385.3,611.8,474.0,560.0
8817,579.0,644.8,509.6,540.0
8818,423.0,513.0,611.5,540.0
8819,424.2,560.6,609.7,360.0
8820,607.3,669.3,525.1,580.0
8821,430.6,574.5,457.9,280.0
8822,525.8,562.2,431.3,520.0
8823,460.9,456.2,460.6,620.0
8824,396.2,617.0,535.7,600.0
8825,490.2,638.4,612.4,580.0
8826,494.5,499.2,426.3,480.0
8827,593.9,586.7,665.5,680.0
8828,477.6,510.5,399.1,400.0
8829,424.6,559.0,452.2,520.0
8830,479.2,524.5,502.4,580.0
8831,466.1,559.1,459.4,400.0
8832,410.1,444.7,450.8,260.0
8833,446.2,617.8,542.0,540.0
8834,520.1,632.9,686.5,560.0
8835,413.4,522.4,428.2,520.0
8836,613.8,672.7,567.1,660.0
8837,555.5,497.8,452.7,360.0
8838,532.8,601.5,454.1,540.0
8839,580.6,646.3,610.0,580.0
8840,468.5,640.2,436.5,660.0
8841,381.4,451.5,526.9,320.0
8842,470.8,642.7,467.5,480.0
8843,511.3,594.1,436.6,520.0
8844,402.8,642.9,625.8,520.0
8845,568.0,666.9,687.5,640.0
8846,392.2,474.0,389.8,500.0
8847,500.2,522.0,397.9,240.0
8848,549.2,550.6,424.9,340.0
8849,403.1,612.2,481.3,400.0
8850,527.8,634.0,500.4,800.0
8851,477.0,645.9,567.1,520.0
8852,522.7,593.8,491.1,460.0
8853,439.5,617.3,650.4,640.0
8854,481.2,449.0,725.6,580.0
8855,578.2,577.0,580.1,500.0
8856,658.9,679.8,703.7,880.0
8857,415.9,447.7,388.3,420.0
8858,530.1,561.0,477.9,500.0
8859,499.0,626.1,691.9,520.0
8860,535.2,627.4,672.5,700.0
8861,624.4,643.7,682.1,740.0
8862,544.9,626.3,658.8,540.0
8863,488.5,511.7,441.9,340.0
8864,458.9,488.9,399.8,320.0
8865,431.3,568.1,416.8,300.0
8866,480.1,562.2,544.9,600.0
8867,487.9,598.8,526.7,940.0
8868,662.8,699.4,813.8,720.0
8869,499.8,622.0,584.3,580.0
8870,471.0,633.6,601.3,600.0
8871,455.4,532.6,552.3,520.0
8872,638.2,716.5,728.6,840.0
8873,508.9,457.8,389.4,560.0
8874,697.8,647.4,589.7,640.0
8875,440.3,638.4,434.7,360.0
8876,396.3,606.4,414.6,400.0
8877,425.6,596.7,475.2,640.0
8878,459.7,552.8,391.9,340.0
8879,461.7,615.2,616.5,840.0
8880,427.9,528.8,381.3,320.0
8881,618.7,653.4,699.9,880.0
8882,463.1,432.9,433.9,360.0
8883,522.6,589.7,470.8,680.0
8884,478.6,423.5,406.6,600.0
8885,606.0,646.1,694.0,600.0
8886,575.2,650.5,665.7,560.0
8887,442.5,496.5,514.3,280.0
8888,391.8,548.5,429.6,0.0
8889,460.7,632.5,408.7,520.0
8890,481.9,591.3,492.4,340.0
8891,396.9,454.2,563.4,520.0
8892,479.7,630.7,681.3,420.0
8893,617.7,657.4,657.5,640.0
8894,473.9,560.4,523.5,320.0
8895,371.7,571.1,468.3,480.0
8896,513.2,609.0,553.5,460.0
8897,628.6,701.8,727.9,840.0
8898,457.0,562.5,496.7,540.0
8899,441.2,484.5,422.5,280.0
8900,538.4,522.8,604.1,680.0
8901,638.3,692.4,825.8,920.0
8902,579.5,447.9,452.9,340.0
8903,477.4,624.4,424.3,0.0
8904,401.0,609.2,391.3,560.0
8905,437.0,489.3,437.5,380.0
8906,366.4,509.1,379.3,320.0
8907,489.7,600.6,567.5,320.0
8908,470.2,453.6,458.8,580.0
8909,405.8,579.4,508.5,520.0
8910,483.0,567.3,404.8,740.0
8911,647.4,701.1,704.9,880.0
8912,389.0,429.7,444.9,620.0
8913,418.1,431.9,432.8,480.0
8914,418.1,507.2,450.6,460.0
8915,461.8,525.8,467.3,260.0
8916,553.1,516.6,647.6,700.0
8917,529.1,607.5,481.7,300.0
8918,506.8,656.5,545.5,560.0
8919,467.5,495.5,416.4,520.0
8920,457.3,602.8,396.1,500.0
8921,478.3,536.3,387.0,420.0
8922,443.5,432.2,467.2,540.0
8923,479.8,671.1,780.2,900.0
8924,511.5,628.6,407.1,520.0
8925,522.9,618.5,611.0,640.0
8926,531.9,651.9,720.2,600.0
8927,421.0,629.5,698.1,780.0
8928,460.1,613.9,582.8,600.0
8929,488.9,626.6,562.8,560.0
8930,507.2,618.9,609.0,660.0
8931,592.3,669.8,679.0,840.0
8932,529.7,627.4,657.6,360.0
8933,411.1,527.3,482.3,460.0
8934,429.9,608.0,440.6,660.0
8935,421.2,486.0,465.6,420.0
8936,635.8,723.0,660.0,800.0
8937,566.9,624.2,559.9,600.0
8938,631.7,621.3,798.4,700.0
8939,496.3,491.4,436.4,340.0
8940,376.2,504.1,566.0,0.0
8941,503.9,615.3,513.1,520.0
8942,547.7,656.5,555.8,560.0
8943,592.3,670.9,521.2,880.0
8944,506.5,623.6,621.2,600.0
8945,652.3,656.9,807.9,780.0
8946,445.4,469.6,518.6,520.0
8947,562.8,614.9,649.2,620.0
8948,382.4,503.2,568.1,460.0
8949,495.7,429.1,457.5,520.0
8950,580.4,638.4,659.7,540.0
8951,442.0,639.7,615.3,760.0
8952,424.7,573.3,399.4,340.0
8953,518.5,640.4,556.1,0.0
8954,408.6,425.9,408.5,320.0
8955,390.1,491.5,395.7,180.0
8956,403.7,508.6,550.8,240.0
8957,594.4,625.6,579.6,680.0
8958,463.6,594.6,592.8,360.0
8959,515.9,619.9,587.7,860.0
8960,432.4,546.4,499.1,320.0
8961,651.4,709.7,753.2,920.0
8962,426.1,441.4,566.2,260.0
8963,487.0,604.7,525.7,360.0
8964,496.0,524.6,629.3,580.0
8965,547.9,625.1,466.0,540.0
8966,468.9,611.1,683.4,680.0
8967,424.0,478.0,596.0,340.0
8968,439.4,437.0,476.3,320.0
8969,462.6,620.7,596.3,620.0
8970,377.9,540.3,480.6,380.0
8971,440.6,531.7,602.8,540.0
8972,609.7,628.0,731.5,640.0
8973,589.2,620.4,721.8,660.0
8974,420.9,571.8,487.6,580.0
8975,587.1,679.0,735.6,720.0
8976,420.1,427.0,435.5,600.0
8977,547.8,609.8,552.6,500.0
8978,477.1,406.1,383.0,480.0
8979,446.9,611.2,526.2,400.0
8980,413.8,459.3,538.1,360.0
8981,405.3,506.4,470.2,280.0
8982,583.7,648.3,553.6,700.0
8983,370.6,640.1,604.3,460.0
8984,590.2,701.7,508.5,840.0
8985,518.0,484.6,441.3,420.0
8986,410.1,585.5,392.6,360.0
8987,465.4,614.2,505.9,600.0
8988,423.1,584.7,477.7,500.0
8989,494.9,609.4,550.6,600.0
8990,372.4,539.9,480.2,560.0
8991,537.7,427.5,581.4,260.0
8992,556.9,605.5,424.9,600.0
8993,451.4,585.1,594.7,500.0
8994,481.4,597.0,592.0,540.0
8995,558.2,626.4,677.5,700.0
8996,530.9,620.3,627.3,600.0
8997,449.1,649.9,535.7,560.0
8998,440.2,511.2,444.4,280.0
8999,499.3,627.9,612.6,360.0
9000,452.2,592.4,571.2,520.0
9001,406.2,411.8,486.8,360.0
9002,461.5,509.9,452.0,400.0
9003,406.1,564.3,415.1,200.0
9004,512.2,588.9,492.0,600.0
9005,437.8,482.5,509.2,380.0
9006,526.8,530.9,487.8,480.0
9007,655.9,637.4,706.2,940.0
9008,442.4,496.2,521.0,340.0
9009,511.4,504.5,426.0,460.0
9010,483.1,601.9,529.8,620.0
9011,503.1,522.2,630.7,360.0
9012,482.6,591.2,547.5,280.0
9013,605.3,629.2,595.1,740.0
9014,448.1,416.0,384.7,460.0
9015,403.2,418.2,465.0,340.0
9016,477.9,615.5,413.4,480.0
9017,454.6,605.9,608.1,660.0
9018,454.1,518.9,436.2,400.0
9019,437.6,628.4,543.5,440.0
9020,437.5,597.6,498.3,280.0
9021,456.6,546.2,483.6,400.0
9022,385.2,505.9,529.1,360.0
9023,475.9,532.4,454.3,400.0
9024,445.7,661.6,667.0,740.0
9025,524.6,507.4,419.0,460.0
9026,510.7,630.0,463.8,600.0
9027,576.7,624.3,681.8,360.0
9028,441.7,572.1,411.4,540.0
9029,669.8,647.3,489.1,660.0
9030,433.1,461.4,397.1,440.0
9031,465.5,618.4,540.4,480.0
9032,523.7,579.5,654.0,520.0
9033,394.7,552.6,453.7,260.0
9034,452.7,562.5,501.9,380.0
9035,495.7,635.6,651.9,580.0
9036,553.9,639.8,715.3,840.0
9037,545.2,649.1,476.2,0.0
9038,694.2,697.1,772.1,860.0
9039,435.9,561.7,642.6,560.0
9040,497.2,630.0,670.8,380.0
9041,576.3,657.4,714.8,640.0
9042,617.5,650.2,520.1,760.0
9043,421.7,622.3,621.5,600.0
9044,501.4,435.1,606.2,400.0
9045,415.7,626.4,678.8,480.0
9046,662.4,754.3,757.4,920.0
9047,382.4,466.3,522.3,520.0
9048,437.9,586.6,476.1,400.0
9049,602.5,705.6,399.7,840.0
9050,400.3,399.1,515.9,640.0
9051,421.0,622.7,443.5,580.0
9052,572.9,593.1,688.8,640.0
9053,581.3,685.4,612.3,640.0
9054,476.2,565.3,424.7,440.0
9055,556.3,654.4,597.0,640.0
9056,576.7,656.4,537.9,380.0
9057,580.2,630.9,590.8,880.0
9058,397.7,508.3,551.4,360.0
9059,471.6,547.0,517.1,400.0
9060,551.4,588.1,504.4,860.0
9061,506.0,514.0,532.9,720.0
9062,552.9,511.0,547.2,820.0
9063,619.2,669.1,723.8,640.0
9064,581.4,648.4,675.8,560.0
9065,517.9,649.6,710.1,760.0
9066,532.1,609.1,501.1,520.0
9067,500.7,601.4,580.6,480.0
9068,556.1,561.5,538.1,480.0
9069,587.9,482.5,447.7,560.0
9070,459.9,565.0,615.0,640.0
9071,547.0,629.3,529.5,620.0
9072,422.6,438.9,449.4,400.0
9073,523.8,638.4,553.8,580.0
9074,535.0,474.7,447.6,560.0
9075,547.0,512.5,518.5,440.0
9076,641.0,639.6,727.8,800.0
9077,544.5,591.6,587.6,380.0
9078,480.8,597.1,522.9,540.0
9079,554.0,692.3,664.0,700.0
9080,549.2,570.6,497.0,500.0
9081,642.8,712.4,807.2,880.0
9082,418.5,581.6,612.9,320.0
9083,491.9,663.9,499.2,300.0
9084,669.0,665.5,785.9,760.0
9085,524.6,551.8,611.3,520.0
9086,544.6,544.8,455.3,280.0
9087,492.3,587.2,536.5,300.0
9088,504.4,472.8,550.9,300.0
9089,599.9,639.2,386.0,860.0
9090,385.4,543.6,514.8,320.0
9091,478.0,579.6,733.9,580.0
9092,721.2,741.8,857.5,960.0
9093,447.6,573.8,563.1,560.0
9094,549.8,643.3,666.8,340.0
9095,481.9,585.8,491.5,620.0
9096,553.7,588.1,504.2,800.0
9097,518.6,503.7,489.1,440.0
9098,603.3,663.9,448.9,580.0
9099,510.0,635.9,495.5,560.0
9100,458.2,600.3,728.9,620.0
9101,490.3,491.9,468.3,320.0
9102,577.6,631.1,472.4,500.0
9103,460.9,671.1,706.7,360.0
9104,429.9,591.6,502.0,600.0
9105,472.1,527.4,470.6,840.0
9106,620.3,642.0,630.5,840.0
9107,396.0,631.0,571.8,540.0
9108,515.6,655.8,580.7,680.0
9109,440.5,625.4,406.0,360.0
9110,410.7,614.9,494.9,700.0
9111,455.6,441.0,489.2,340.0
9112,551.2,679.2,524.6,360.0
9113,449.4,619.0,506.6,480.0
9114,368.0,432.5,459.1,120.0
9115,566.3,662.5,551.0,600.0
9116,496.7,603.5,514.0,600.0
9117,504.8,569.4,658.1,540.0
9118,396.1,528.5,602.8,440.0
9119,454.9,619.1,445.0,400.0
9120,434.3,458.8,391.8,360.0
9121,463.5,448.8,622.4,540.0
9122,626.9,666.9,725.8,800.0
9123,471.6,535.2,460.0,340.0
9124,515.0,515.2,624.6,580.0
9125,482.8,642.8,508.2,300.0
9126,407.9,402.4,412.4,220.0
9127,501.7,546.5,548.7,560.0
9128,539.6,591.2,409.7,380.0
9129,500.4,612.2,437.2,640.0
9130,407.7,573.4,595.0,480.0
9131,407.2,499.3,415.6,220.0
9132,590.0,641.6,575.7,740.0
9133,544.2,518.5,489.7,360.0
9134,452.6,574.9,469.9,540.0
9135,426.2,498.7,499.8,340.0
9136,433.1,552.2,376.1,420.0
9137,523.7,548.0,496.0,600.0
9138,549.6,630.6,559.0,520.0
9139,596.7,676.9,745.8,520.0
9140,588.6,643.1,608.8,680.0
9141,503.0,642.0,691.6,540.0
9142,556.7,684.2,706.3,880.0
9143,427.4,406.6,414.2,360.0
9144,623.4,579.7,471.4,700.0
9145,529.1,627.6,385.2,580.0
9146,573.3,671.6,523.4,560.0
9147,484.4,583.8,436.0,460.0
9148,458.3,519.9,384.8,260.0
9149,532.0,535.3,660.3,520.0
9150,517.8,588.3,475.9,640.0
9151,642.7,653.8,703.9,660.0
9152,395.3,523.2,407.5,520.0
9153,425.1,534.5,488.0,520.0
9154,414.3,564.8,407.1,600.0
9155,467.3,605.0,542.8,640.0
9156,570.7,663.5,511.6,520.0
9157,638.0,692.7,707.3,900.0
9158,494.6,636.2,654.6,340.0
9159,496.4,611.7,500.8,380.0
9160,656.2,673.3,764.2,760.0
9161,399.4,510.8,556.7,560.0
9162,441.8,582.6,506.2,520.0
9163,482.8,620.0,421.0,380.0
9164,619.3,657.3,564.5,740.0
9165,686.9,707.2,778.2,860.0
9166,458.6,536.6,486.1,380.0
9167,503.8,557.4,752.2,500.0
9168,397.4,463.6,429.8,300.0
9169,397.9,581.4,525.0,380.0
9170,438.7,476.0,511.8,300.0
9171,455.7,479.8,463.1,400.0
9172,632.1,714.7,748.5,680.0
9173,468.5,573.9,476.9,240.0
9174,492.9,578.5,546.4,560.0
9175,372.3,488.4,436.5,340.0
9176,478.1,414.3,494.0,580.0
9177,497.1,609.3,408.4,380.0
9178,427.3,643.2,574.8,680.0
9179,748.8,714.7,788.3,780.0
9180,643.9,699.3,734.9,720.0
9181,427.8,454.4,419.5,400.0
9182,577.9,649.8,555.7,600.0
9183,453.1,590.9,453.8,560.0
9184,537.6,561.0,547.8,360.0
9185,412.7,450.8,464.9,400.0
9186,728.8,689.4,753.6,540.0
9187,529.6,646.8,645.7,500.0
9188,599.1,675.2,645.8,580.0
9189,443.7,551.9,411.1,0.0
9190,461.2,636.5,613.9,460.0
9191,416.5,433.0,580.8,320.0
9192,430.3,583.4,569.7,280.0
9193,553.3,670.7,631.4,740.0
9194,367.7,432.8,446.6,300.0
9195,429.6,613.4,467.7,360.0
9196,581.5,598.1,623.5,560.0
9197,490.2,448.4,389.2,340.0
9198,476.4,569.5,443.4,560.0
9199,628.1,715.3,773.5,620.0
9200,629.8,653.9,697.1,840.0
